year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2023,13,San Miguel,50,Buenos Aires,,,,,27
2023,13,Tigre,52,Buenos Aires,,,,,17
2023,13,Tres de Febrero,53,Buenos Aires,,,,,221
2023,13,Vicente López,54,Buenos Aires,,,,,31
2023,14,Almirante Brown,16,Buenos Aires,,,,,25
2023,14,Avellaneda,17,Buenos Aires,,,,,40
2023,14,Berazategui,18,Buenos Aires,,,,,269
2023,14,COMUNA 1,1,CABA,,,,,644
2023,14,COMUNA 10,10,CABA,,,,,201
2023,14,COMUNA 11,11,CABA,,,,,169
2023,14,COMUNA 12,12,CABA,,,,,37
2023,14,COMUNA 13,13,CABA,,,,,41
2023,14,COMUNA 14,14,CABA,,,,,101
2023,14,COMUNA 15,15,CABA,,,,,41
2023,14,COMUNA 2,2,CABA,,,,,21
2023,14,COMUNA 3,3,CABA,,,,,21
2023,14,COMUNA 4,4,CABA,,,,,58
2023,14,COMUNA 5,5,CABA,,,,,35
2023,14,COMUNA 6,6,CABA,,,,,27
2023,14,COMUNA 7,7,CABA,,,,,129
2023,14,COMUNA 8,8,CABA,,,,,106
2023,14,COMUNA 9,9,CABA,,,,,351
2023,14,Campana,21,Buenos Aires,,,,,3
2023,14,Escobar,24,Buenos Aires,,,,,23
2023,14,Esteban Echeverría,25,Buenos Aires,,,,,32
2023,14,Ezeiza,27,Buenos Aires,,,,,7
2023,14,Florencio Varela,28,Buenos Aires,,,,,55
2023,14,General Rodríguez,30,Buenos Aires,,,,,2
2023,14,General San Martín,31,Buenos Aires,,,,,74
2023,14,Hurlingham,32,Buenos Aires,,,,,11
2023,14,Ituzaingó,33,Buenos Aires,,,,,10
2023,14,José C. Paz,34,Buenos Aires,,,,,13
2023,14,La Matanza,35,Buenos Aires,,,,,249
2023,14,La Plata,37,Buenos Aires,,,,,16
2023,14,Lanús,36,Buenos Aires,,,,,33
2023,14,Lomas de Zamora,38,Buenos Aires,,,,,43
2023,14,Luján,39,Buenos Aires,,,,,2
2023,14,Malvinas Argentinas,41,Buenos Aires,,,,,14
2023,14,Merlo,43,Buenos Aires,,,,,66
2023,14,Moreno,42,Buenos Aires,,,,,39
2023,14,Morón,44,Buenos Aires,,,,,73
2023,14,Pilar,45,Buenos Aires,,,,,28
2023,14,Presidente Perón,46,Buenos Aires,,,,,1
2023,14,Quilmes,47,Buenos Aires,,,,,109
2023,14,San Fernando,48,Buenos Aires,,,,,17
2023,14,San Isidro,49,Buenos Aires,,,,,22
2023,14,San Miguel,50,Buenos Aires,,,,,20
2023,14,Tigre,52,Buenos Aires,,,,,7
2023,14,Tres de Febrero,53,Buenos Aires,,,,,152
2023,14,Vicente López,54,Buenos Aires,,,,,27
2023,14,Zárate,55,Buenos Aires,,,,,1
2023,15,Almirante Brown,16,Buenos Aires,,,,,52
2023,15,Avellaneda,17,Buenos Aires,,,,,53
2023,15,Berazategui,18,Buenos Aires,,,,,190
2023,15,Berisso,19,Buenos Aires,,,,,1
2023,15,COMUNA 1,1,CABA,,,,,622
2023,15,COMUNA 10,10,CABA,,,,,212
2023,15,COMUNA 11,11,CABA,,,,,159
2023,15,COMUNA 12,12,CABA,,,,,58
2023,15,COMUNA 13,13,CABA,,,,,47
2023,15,COMUNA 14,14,CABA,,,,,93
2023,15,COMUNA 15,15,CABA,,,,,79
2023,15,COMUNA 2,2,CABA,,,,,26
2023,15,COMUNA 3,3,CABA,,,,,42
2023,15,COMUNA 4,4,CABA,,,,,72
2023,15,COMUNA 5,5,CABA,,,,,36
2023,15,COMUNA 6,6,CABA,,,,,19
2023,15,COMUNA 7,7,CABA,,,,,140
2023,15,COMUNA 8,8,CABA,,,,,127
2023,15,COMUNA 9,9,CABA,,,,,274
2023,15,Campana,21,Buenos Aires,,,,,1
2023,15,Cañuelas,22,Buenos Aires,,,,,1
2023,15,Escobar,24,Buenos Aires,,,,,15
2023,15,Esteban Echeverría,25,Buenos Aires,,,,,45
2023,15,Ezeiza,27,Buenos Aires,,,,,17
2023,15,Florencio Varela,28,Buenos Aires,,,,,77
2023,15,General Las Heras,29,Buenos Aires,,,,,1
2023,15,General Rodríguez,30,Buenos Aires,,,,,2
2023,15,General San Martín,31,Buenos Aires,,,,,67
2023,15,Hurlingham,32,Buenos Aires,,,,,13
2023,15,Ituzaingó,33,Buenos Aires,,,,,28
2023,15,José C. Paz,34,Buenos Aires,,,,,12
2023,15,La Matanza,35,Buenos Aires,,,,,293
2023,15,La Plata,37,Buenos Aires,,,,,10
2023,15,Lanús,36,Buenos Aires,,,,,37
2023,15,Lomas de Zamora,38,Buenos Aires,,,,,38
2023,15,Luján,39,Buenos Aires,,,,,1
2023,15,Malvinas Argentinas,41,Buenos Aires,,,,,22
2023,15,Merlo,43,Buenos Aires,,,,,83
2023,15,Moreno,42,Buenos Aires,,,,,45
2023,15,Morón,44,Buenos Aires,,,,,89
2023,15,Pilar,45,Buenos Aires,,,,,16
2023,15,Quilmes,47,Buenos Aires,,,,,97
2023,15,San Fernando,48,Buenos Aires,,,,,12
2023,15,San Isidro,49,Buenos Aires,,,,,26
2023,15,San Miguel,50,Buenos Aires,,,,,13
2023,15,Tigre,52,Buenos Aires,,,,,18
2023,15,Tres de Febrero,53,Buenos Aires,,,,,244
2023,15,Vicente López,54,Buenos Aires,,,,,37
