year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases,sup_km2,total_pobl
2023,9,COMUNA 5,5,CABA,7.0,9.31,23.51,47.61,1,6.7,194271
2023,9,COMUNA 6,6,CABA,7.0,9.31,23.51,47.61,3,6.9,203043
2023,9,COMUNA 7,7,CABA,7.0,9.31,23.51,47.61,11,12.4,215896
2023,9,COMUNA 8,8,CABA,7.0,9.31,23.51,47.61,9,22.5,204367
2023,9,COMUNA 9,9,CABA,7.0,9.31,23.51,47.61,71,16.6,169063
2023,10,Almirante Brown,16,Buenos Aires,13.0,2.39,26.56,52.49,1,129.0,584827
2023,10,Avellaneda,17,Buenos Aires,13.0,0.44,26.16,60.58,7,56.0,367554
2023,10,Berazategui,18,Buenos Aires,13.0,2.39,26.56,52.49,104,220.0,358712
2023,10,Cañuelas,22,Buenos Aires,13.0,4.72,27.07,47.48,1,1186.0,70684
2023,10,Escobar,24,Buenos Aires,13.0,1.13,27.54,46.3,1,301.0,256268
2023,10,Esteban Echeverría,25,Buenos Aires,13.0,4.72,27.07,47.48,4,121.0,338480
2023,10,Ezeiza,27,Buenos Aires,13.0,4.72,27.07,47.48,2,238.0,201511
2023,10,Florencio Varela,28,Buenos Aires,13.0,2.39,26.56,52.49,2,190.0,496433
2023,10,General San Martín,31,Buenos Aires,13.0,1.13,27.54,46.3,4,57.0,450518
2023,10,Ituzaingó,33,Buenos Aires,13.0,1.13,27.54,46.3,1,38.0,180232
2023,10,José C. Paz,34,Buenos Aires,13.0,1.13,27.54,46.3,3,50.0,326992
2023,10,La Matanza,35,Buenos Aires,13.0,1.13,27.54,46.3,52,327.0,1841247
2023,10,La Plata,37,Buenos Aires,13.0,2.39,26.56,52.49,4,893.0,768547
2023,10,Lanús,36,Buenos Aires,13.0,0.44,26.16,60.58,10,50.0,461267
2023,10,Lomas de Zamora,38,Buenos Aires,13.0,0.44,26.16,60.58,5,89.0,690480
2023,10,Luján,39,Buenos Aires,13.0,1.13,27.54,46.3,1,771.0,111251
2023,10,Malvinas Argentinas,41,Buenos Aires,13.0,1.13,27.54,46.3,1,63.0,350674
2023,10,Merlo,43,Buenos Aires,13.0,1.13,27.54,46.3,6,174.0,582486
2023,10,Moreno,42,Buenos Aires,13.0,1.13,27.54,46.3,11,186.0,576632
2023,10,Morón,44,Buenos Aires,13.0,1.13,27.54,46.3,2,55.0,331183
2023,10,Pilar,45,Buenos Aires,13.0,1.13,27.54,46.3,2,385.0,394754
2023,10,Quilmes,47,Buenos Aires,13.0,2.39,26.56,52.49,8,92.0,633391
2023,10,San Fernando,48,Buenos Aires,13.0,1.13,27.54,46.3,1,993.0,171616
2023,10,San Isidro,49,Buenos Aires,13.0,1.13,27.54,46.3,3,52.0,297282
2023,10,San Miguel,50,Buenos Aires,13.0,1.13,27.54,46.3,1,83.0,328835
2023,10,Tres de Febrero,53,Buenos Aires,13.0,1.13,27.54,46.3,35,45.0,364176
2023,10,Vicente López,54,Buenos Aires,13.0,1.13,27.54,46.3,2,35.0,282280
2023,10,COMUNA 1,1,CABA,12.0,1.13,27.54,46.3,46,17.9,223554
2023,10,COMUNA 10,10,CABA,12.0,1.13,27.54,46.3,25,12.6,173004
2023,10,COMUNA 11,11,CABA,12.0,1.13,27.54,46.3,33,14.1,204601
2023,10,COMUNA 12,12,CABA,12.0,1.13,27.54,46.3,4,15.7,236887
2023,10,COMUNA 13,13,CABA,12.0,1.13,27.54,46.3,9,15.0,264385
2023,10,COMUNA 14,14,CABA,12.0,1.13,27.54,46.3,17,15.9,248635
2023,10,COMUNA 15,15,CABA,12.0,1.13,27.54,46.3,8,14.3,196876
2023,10,COMUNA 2,2,CABA,12.0,1.13,27.54,46.3,3,6.3,161645
2023,10,COMUNA 3,3,CABA,12.0,1.13,27.54,46.3,4,6.4,196240
2023,10,COMUNA 4,4,CABA,12.0,1.13,27.54,46.3,11,22.7,229240
2023,10,COMUNA 5,5,CABA,12.0,1.13,27.54,46.3,7,6.7,194271
2023,10,COMUNA 6,6,CABA,12.0,1.13,27.54,46.3,7,6.9,203043
2023,10,COMUNA 7,7,CABA,12.0,1.13,27.54,46.3,18,12.4,215896
2023,10,COMUNA 8,8,CABA,12.0,1.13,27.54,46.3,22,22.5,204367
2023,10,COMUNA 9,9,CABA,12.0,1.13,27.54,46.3,125,16.6,169063
2023,11,Almirante Brown,16,Buenos Aires,33.0,0.1,28.77,53.64,13,129.0,584827
2023,11,Avellaneda,17,Buenos Aires,33.0,0.0,28.17,61.49,14,56.0,367554
2023,11,Berazategui,18,Buenos Aires,33.0,0.1,28.77,53.64,195,220.0,358712
2023,11,Escobar,24,Buenos Aires,33.0,0.0,30.01,44.41,3,301.0,256268
2023,11,Esteban Echeverría,25,Buenos Aires,33.0,0.04,29.5,46.27,8,121.0,338480
2023,11,Ezeiza,27,Buenos Aires,33.0,0.04,29.5,46.27,2,238.0,201511
2023,11,Florencio Varela,28,Buenos Aires,33.0,0.1,28.77,53.64,13,190.0,496433
2023,11,General Rodríguez,30,Buenos Aires,33.0,0.0,30.01,44.41,2,367.0,142709
2023,11,General San Martín,31,Buenos Aires,33.0,0.0,30.01,44.41,27,57.0,450518
2023,11,Hurlingham,32,Buenos Aires,33.0,0.0,30.01,44.41,2,36.0,185641
2023,11,Ituzaingó,33,Buenos Aires,33.0,0.0,30.01,44.41,4,38.0,180232
2023,11,José C. Paz,34,Buenos Aires,33.0,0.0,30.01,44.41,1,50.0,326992
2023,11,La Matanza,35,Buenos Aires,33.0,0.0,30.01,44.41,127,327.0,1841247
2023,11,La Plata,37,Buenos Aires,33.0,0.1,28.77,53.64,2,893.0,768547
2023,11,Lanús,36,Buenos Aires,33.0,0.0,28.17,61.49,12,50.0,461267
2023,11,Lomas de Zamora,38,Buenos Aires,33.0,0.0,28.17,61.49,21,89.0,690480
2023,11,Merlo,43,Buenos Aires,33.0,0.0,30.01,44.41,20,174.0,582486
2023,11,Moreno,42,Buenos Aires,33.0,0.0,30.01,44.41,5,186.0,576632
2023,11,Morón,44,Buenos Aires,33.0,0.0,30.01,44.41,17,55.0,331183
2023,11,Pilar,45,Buenos Aires,33.0,0.0,30.01,44.41,1,385.0,394754
2023,11,Quilmes,47,Buenos Aires,33.0,0.1,28.77,53.64,23,92.0,633391
2023,11,San Fernando,48,Buenos Aires,33.0,0.0,30.01,44.41,6,993.0,171616
2023,11,San Isidro,49,Buenos Aires,33.0,0.0,30.01,44.41,2,52.0,297282
2023,11,San Miguel,50,Buenos Aires,33.0,0.0,30.01,44.41,5,83.0,328835
2023,11,Tigre,52,Buenos Aires,33.0,0.0,30.01,44.41,2,394.0,446949
2023,11,Tres de Febrero,53,Buenos Aires,33.0,0.0,30.01,44.41,81,45.0,364176
2023,11,Vicente López,54,Buenos Aires,33.0,0.0,30.01,44.41,4,35.0,282280
2023,11,Zárate,55,Buenos Aires,33.0,0.02,30.29,43.05,1,1185.0,132221
2023,11,COMUNA 1,1,CABA,41.0,0.0,30.01,44.41,116,17.9,223554
2023,11,COMUNA 10,10,CABA,41.0,0.0,30.01,44.41,90,12.6,173004
2023,11,COMUNA 11,11,CABA,41.0,0.0,30.01,44.41,55,14.1,204601
2023,11,COMUNA 12,12,CABA,41.0,0.0,30.01,44.41,13,15.7,236887
2023,11,COMUNA 13,13,CABA,41.0,0.0,30.01,44.41,26,15.0,264385
2023,11,COMUNA 14,14,CABA,41.0,0.0,30.01,44.41,42,15.9,248635
2023,11,COMUNA 15,15,CABA,41.0,0.0,30.01,44.41,27,14.3,196876
2023,11,COMUNA 2,2,CABA,41.0,0.0,30.01,44.41,8,6.3,161645
2023,11,COMUNA 3,3,CABA,41.0,0.0,30.01,44.41,19,6.4,196240
2023,11,COMUNA 4,4,CABA,41.0,0.0,30.01,44.41,32,22.7,229240
2023,11,COMUNA 5,5,CABA,41.0,0.0,30.01,44.41,18,6.7,194271
2023,11,COMUNA 6,6,CABA,41.0,0.0,30.01,44.41,16,6.9,203043
2023,11,COMUNA 7,7,CABA,41.0,0.0,30.01,44.41,41,12.4,215896
2023,11,COMUNA 8,8,CABA,41.0,0.0,30.01,44.41,61,22.5,204367
2023,11,COMUNA 9,9,CABA,41.0,0.0,30.01,44.41,294,16.6,169063
2023,12,Almirante Brown,16,Buenos Aires,92.0,12.36,28.67,59.97,28,129.0,584827
2023,12,Avellaneda,17,Buenos Aires,92.0,2.66,28.6,64.59,51,56.0,367554
2023,12,Berazategui,18,Buenos Aires,92.0,12.36,28.67,59.97,339,220.0,358712
2023,12,Campana,21,Buenos Aires,92.0,4.42,30.45,47.14,2,986.0,110566
2023,12,Escobar,24,Buenos Aires,92.0,4.51,30.02,49.62,12,301.0,256268
2023,12,Esteban Echeverría,25,Buenos Aires,92.0,11.36,29.3,53.36,42,121.0,338480
2023,12,Ezeiza,27,Buenos Aires,92.0,11.36,29.3,53.36,7,238.0,201511
2023,12,Florencio Varela,28,Buenos Aires,92.0,12.36,28.67,59.97,61,190.0,496433
2023,12,General Rodríguez,30,Buenos Aires,92.0,4.51,30.02,49.62,3,367.0,142709
2023,12,General San Martín,31,Buenos Aires,92.0,4.51,30.02,49.62,60,57.0,450518
2023,12,Hurlingham,32,Buenos Aires,92.0,4.51,30.02,49.62,4,36.0,185641
2023,12,Ituzaingó,33,Buenos Aires,92.0,4.51,30.02,49.62,11,38.0,180232
2023,12,José C. Paz,34,Buenos Aires,92.0,4.51,30.02,49.62,14,50.0,326992
2023,12,La Matanza,35,Buenos Aires,92.0,4.51,30.02,49.62,295,327.0,1841247
2023,12,La Plata,37,Buenos Aires,92.0,12.36,28.67,59.97,8,893.0,768547
2023,12,Lanús,36,Buenos Aires,92.0,2.66,28.6,64.59,29,50.0,461267
2023,12,Lomas de Zamora,38,Buenos Aires,92.0,2.66,28.6,64.59,43,89.0,690480
2023,12,Malvinas Argentinas,41,Buenos Aires,92.0,4.51,30.02,49.62,8,63.0,350674
2023,12,Merlo,43,Buenos Aires,92.0,4.51,30.02,49.62,83,174.0,582486
2023,12,Moreno,42,Buenos Aires,92.0,4.51,30.02,49.62,36,186.0,576632
2023,12,Morón,44,Buenos Aires,92.0,4.51,30.02,49.62,59,55.0,331183
2023,12,Pilar,45,Buenos Aires,92.0,4.51,30.02,49.62,11,385.0,394754
2023,12,Presidente Perón,46,Buenos Aires,92.0,11.36,29.3,53.36,1,122.0,102106
2023,12,Quilmes,47,Buenos Aires,92.0,12.36,28.67,59.97,55,92.0,633391
2023,12,San Fernando,48,Buenos Aires,92.0,4.51,30.02,49.62,7,993.0,171616
2023,12,San Isidro,49,Buenos Aires,92.0,4.51,30.02,49.62,10,52.0,297282
2023,12,San Miguel,50,Buenos Aires,92.0,4.51,30.02,49.62,9,83.0,328835
2023,12,San Vicente,51,Buenos Aires,92.0,11.36,29.3,53.36,1,661.0,98215
2023,12,Tigre,52,Buenos Aires,92.0,4.51,30.02,49.62,1,394.0,446949
2023,12,Tres de Febrero,53,Buenos Aires,92.0,4.51,30.02,49.62,159,45.0,364176
2023,12,Vicente López,54,Buenos Aires,92.0,4.51,30.02,49.62,23,35.0,282280
2023,12,COMUNA 1,1,CABA,100.0,4.51,30.02,49.62,297,17.9,223554
2023,12,COMUNA 10,10,CABA,100.0,4.51,30.02,49.62,234,12.6,173004
2023,12,COMUNA 11,11,CABA,100.0,4.51,30.02,49.62,158,14.1,204601
2023,12,COMUNA 12,12,CABA,100.0,4.51,30.02,49.62,19,15.7,236887
2023,12,COMUNA 13,13,CABA,100.0,4.51,30.02,49.62,36,15.0,264385
2023,12,COMUNA 14,14,CABA,100.0,4.51,30.02,49.62,116,15.9,248635
2023,12,COMUNA 15,15,CABA,100.0,4.51,30.02,49.62,57,14.3,196876
2023,12,COMUNA 2,2,CABA,100.0,4.51,30.02,49.62,21,6.3,161645
2023,12,COMUNA 3,3,CABA,100.0,4.51,30.02,49.62,24,6.4,196240
2023,12,COMUNA 4,4,CABA,100.0,4.51,30.02,49.62,48,22.7,229240
2023,12,COMUNA 5,5,CABA,100.0,4.51,30.02,49.62,37,6.7,194271
2023,12,COMUNA 6,6,CABA,100.0,4.51,30.02,49.62,35,6.9,203043
2023,12,COMUNA 7,7,CABA,100.0,4.51,30.02,49.62,89,12.4,215896
2023,12,COMUNA 8,8,CABA,100.0,4.51,30.02,49.62,103,22.5,204367
2023,12,COMUNA 9,9,CABA,100.0,4.51,30.02,49.62,553,16.6,169063
2023,13,Almirante Brown,16,Buenos Aires,87.0,32.32,24.99,66.17,47,129.0,584827
2023,13,Avellaneda,17,Buenos Aires,87.0,19.07,25.85,68.47,49,56.0,367554
2023,13,Berazategui,18,Buenos Aires,87.0,32.32,24.99,66.17,432,220.0,358712
2023,13,Berisso,19,Buenos Aires,87.0,32.32,24.99,66.17,1,145.0,100930
2023,13,Brandsen,20,Buenos Aires,87.0,32.32,24.99,66.17,1,1114.0,32448
2023,13,Campana,21,Buenos Aires,87.0,30.17,26.34,59.97,6,986.0,110566
2023,13,Cañuelas,22,Buenos Aires,87.0,29.15,25.14,62.59,1,1186.0,70684
2023,13,Escobar,24,Buenos Aires,87.0,23.33,26.01,59.77,26,301.0,256268
2023,13,Esteban Echeverría,25,Buenos Aires,87.0,29.15,25.14,62.59,60,121.0,338480
2023,13,Exaltación de la Cruz,26,Buenos Aires,87.0,30.17,26.34,59.97,1,637.0,40159
2023,13,Ezeiza,27,Buenos Aires,87.0,29.15,25.14,62.59,4,238.0,201511
2023,13,Florencio Varela,28,Buenos Aires,87.0,32.32,24.99,66.17,63,190.0,496433
2023,13,General Rodríguez,30,Buenos Aires,87.0,23.33,26.01,59.77,6,367.0,142709
2023,13,General San Martín,31,Buenos Aires,87.0,23.33,26.01,59.77,89,57.0,450518
2023,13,Hurlingham,32,Buenos Aires,87.0,23.33,26.01,59.77,21,36.0,185641
2023,13,Ituzaingó,33,Buenos Aires,87.0,23.33,26.01,59.77,17,38.0,180232
2023,13,José C. Paz,34,Buenos Aires,87.0,23.33,26.01,59.77,11,50.0,326992
2023,13,La Matanza,35,Buenos Aires,87.0,23.33,26.01,59.77,304,327.0,1841247
2023,13,La Plata,37,Buenos Aires,87.0,32.32,24.99,66.17,8,893.0,768547
2023,13,Lanús,36,Buenos Aires,87.0,19.07,25.85,68.47,47,50.0,461267
2023,13,Lomas de Zamora,38,Buenos Aires,87.0,19.07,25.85,68.47,41,89.0,690480
2023,13,Malvinas Argentinas,41,Buenos Aires,87.0,23.33,26.01,59.77,12,63.0,350674
2023,13,Marcos Paz,40,Buenos Aires,87.0,29.15,25.14,62.59,1,422.0,67011
2023,13,Merlo,43,Buenos Aires,87.0,23.33,26.01,59.77,85,174.0,582486
2023,13,Moreno,42,Buenos Aires,87.0,23.33,26.01,59.77,51,186.0,576632
2023,13,Morón,44,Buenos Aires,87.0,23.33,26.01,59.77,76,55.0,331183
2023,13,Pilar,45,Buenos Aires,87.0,23.33,26.01,59.77,23,385.0,394754
2023,13,Presidente Perón,46,Buenos Aires,87.0,29.15,25.14,62.59,1,122.0,102106
2023,13,Quilmes,47,Buenos Aires,87.0,32.32,24.99,66.17,133,92.0,633391
2023,13,San Fernando,48,Buenos Aires,87.0,23.33,26.01,59.77,19,993.0,171616
2023,13,San Isidro,49,Buenos Aires,87.0,23.33,26.01,59.77,33,52.0,297282
2023,13,San Miguel,50,Buenos Aires,87.0,23.33,26.01,59.77,27,83.0,328835
2023,13,Tigre,52,Buenos Aires,87.0,23.33,26.01,59.77,17,394.0,446949
2023,13,Tres de Febrero,53,Buenos Aires,87.0,23.33,26.01,59.77,221,45.0,364176
2023,13,Vicente López,54,Buenos Aires,87.0,23.33,26.01,59.77,31,35.0,282280
2023,13,COMUNA 1,1,CABA,80.0,23.33,26.01,59.77,649,17.9,223554
2023,13,COMUNA 10,10,CABA,80.0,23.33,26.01,59.77,274,12.6,173004
2023,13,COMUNA 11,11,CABA,80.0,23.33,26.01,59.77,261,14.1,204601
2023,13,COMUNA 12,12,CABA,80.0,23.33,26.01,59.77,47,15.7,236887
2023,13,COMUNA 13,13,CABA,80.0,23.33,26.01,59.77,51,15.0,264385
2023,13,COMUNA 14,14,CABA,80.0,23.33,26.01,59.77,142,15.9,248635
2023,13,COMUNA 15,15,CABA,80.0,23.33,26.01,59.77,84,14.3,196876
2023,13,COMUNA 2,2,CABA,80.0,23.33,26.01,59.77,23,6.3,161645
2023,13,COMUNA 3,3,CABA,80.0,23.33,26.01,59.77,39,6.4,196240
2023,13,COMUNA 4,4,CABA,80.0,23.33,26.01,59.77,63,22.7,229240
2023,13,COMUNA 5,5,CABA,80.0,23.33,26.01,59.77,30,6.7,194271
2023,13,COMUNA 6,6,CABA,80.0,23.33,26.01,59.77,34,6.9,203043
2023,13,COMUNA 7,7,CABA,80.0,23.33,26.01,59.77,139,12.4,215896
2023,13,COMUNA 8,8,CABA,80.0,23.33,26.01,59.77,148,22.5,204367
2023,13,COMUNA 9,9,CABA,80.0,23.33,26.01,59.77,495,16.6,169063
2023,14,Almirante Brown,16,Buenos Aires,100.0,32.83,20.38,66.94,25,129.0,584827
2023,14,Avellaneda,17,Buenos Aires,100.0,21.17,22.02,68.35,40,56.0,367554
2023,14,Berazategui,18,Buenos Aires,100.0,32.83,20.38,66.94,269,220.0,358712
2023,14,Campana,21,Buenos Aires,100.0,33.82,21.37,64.95,3,986.0,110566
2023,14,Escobar,24,Buenos Aires,100.0,27.95,21.04,62.87,23,301.0,256268
2023,14,Esteban Echeverría,25,Buenos Aires,100.0,33.01,20.21,63.36,32,121.0,338480
2023,14,Ezeiza,27,Buenos Aires,100.0,33.01,20.21,63.36,7,238.0,201511
2023,14,Florencio Varela,28,Buenos Aires,100.0,32.83,20.38,66.94,55,190.0,496433
2023,14,General Rodríguez,30,Buenos Aires,100.0,27.95,21.04,62.87,2,367.0,142709
2023,14,General San Martín,31,Buenos Aires,100.0,27.95,21.04,62.87,74,57.0,450518
2023,14,Hurlingham,32,Buenos Aires,100.0,27.95,21.04,62.87,11,36.0,185641
2023,14,Ituzaingó,33,Buenos Aires,100.0,27.95,21.04,62.87,10,38.0,180232
2023,14,José C. Paz,34,Buenos Aires,100.0,27.95,21.04,62.87,13,50.0,326992
2023,14,La Matanza,35,Buenos Aires,100.0,27.95,21.04,62.87,249,327.0,1841247
2023,14,La Plata,37,Buenos Aires,100.0,32.83,20.38,66.94,16,893.0,768547
2023,14,Lanús,36,Buenos Aires,100.0,21.17,22.02,68.35,33,50.0,461267
2023,14,Lomas de Zamora,38,Buenos Aires,100.0,21.17,22.02,68.35,43,89.0,690480
2023,14,Luján,39,Buenos Aires,100.0,27.95,21.04,62.87,2,771.0,111251
2023,14,Malvinas Argentinas,41,Buenos Aires,100.0,27.95,21.04,62.87,14,63.0,350674
2023,14,Merlo,43,Buenos Aires,100.0,27.95,21.04,62.87,66,174.0,582486
2023,14,Moreno,42,Buenos Aires,100.0,27.95,21.04,62.87,39,186.0,576632
2023,14,Morón,44,Buenos Aires,100.0,27.95,21.04,62.87,73,55.0,331183
2023,14,Pilar,45,Buenos Aires,100.0,27.95,21.04,62.87,28,385.0,394754
2023,14,Presidente Perón,46,Buenos Aires,100.0,33.01,20.21,63.36,1,122.0,102106
2023,14,Quilmes,47,Buenos Aires,100.0,32.83,20.38,66.94,109,92.0,633391
2023,14,San Fernando,48,Buenos Aires,100.0,27.95,21.04,62.87,17,993.0,171616
2023,14,San Isidro,49,Buenos Aires,100.0,27.95,21.04,62.87,22,52.0,297282
2023,14,San Miguel,50,Buenos Aires,100.0,27.95,21.04,62.87,20,83.0,328835
2023,14,Tigre,52,Buenos Aires,100.0,27.95,21.04,62.87,7,394.0,446949
2023,14,Tres de Febrero,53,Buenos Aires,100.0,27.95,21.04,62.87,152,45.0,364176
2023,14,Vicente López,54,Buenos Aires,100.0,27.95,21.04,62.87,27,35.0,282280
2023,14,Zárate,55,Buenos Aires,100.0,33.82,21.37,64.95,1,1185.0,132221
2023,14,COMUNA 1,1,CABA,88.0,27.95,21.04,62.87,644,17.9,223554
2023,14,COMUNA 10,10,CABA,88.0,27.95,21.04,62.87,201,12.6,173004
2023,14,COMUNA 11,11,CABA,88.0,27.95,21.04,62.87,169,14.1,204601
2023,14,COMUNA 12,12,CABA,88.0,27.95,21.04,62.87,37,15.7,236887
2023,14,COMUNA 13,13,CABA,88.0,27.95,21.04,62.87,41,15.0,264385
2023,14,COMUNA 14,14,CABA,88.0,27.95,21.04,62.87,101,15.9,248635
2023,14,COMUNA 15,15,CABA,88.0,27.95,21.04,62.87,41,14.3,196876
2023,14,COMUNA 2,2,CABA,88.0,27.95,21.04,62.87,21,6.3,161645
2023,14,COMUNA 3,3,CABA,88.0,27.95,21.04,62.87,21,6.4,196240
2023,14,COMUNA 4,4,CABA,88.0,27.95,21.04,62.87,58,22.7,229240
2023,14,COMUNA 5,5,CABA,88.0,27.95,21.04,62.87,35,6.7,194271
2023,14,COMUNA 6,6,CABA,88.0,27.95,21.04,62.87,27,6.9,203043
2023,14,COMUNA 7,7,CABA,88.0,27.95,21.04,62.87,129,12.4,215896
2023,14,COMUNA 8,8,CABA,88.0,27.95,21.04,62.87,106,22.5,204367
2023,14,COMUNA 9,9,CABA,88.0,27.95,21.04,62.87,351,16.6,169063
2023,15,Almirante Brown,16,Buenos Aires,95.0,19.63,19.3,69.62,52,129.0,584827
2023,15,Avellaneda,17,Buenos Aires,95.0,16.13,20.86,69.31,53,56.0,367554
2023,15,Berazategui,18,Buenos Aires,95.0,19.63,19.3,69.62,190,220.0,358712
2023,15,Berisso,19,Buenos Aires,95.0,19.63,19.3,69.62,1,145.0,100930
2023,15,Campana,21,Buenos Aires,95.0,23.28,20.05,66.98,1,986.0,110566
2023,15,Cañuelas,22,Buenos Aires,95.0,22.15,19.23,66.57,1,1186.0,70684
2023,15,Escobar,24,Buenos Aires,95.0,23.34,19.77,66.84,15,301.0,256268
2023,15,Esteban Echeverría,25,Buenos Aires,95.0,22.15,19.23,66.57,45,121.0,338480
2023,15,Ezeiza,27,Buenos Aires,95.0,22.15,19.23,66.57,17,238.0,201511
2023,15,Florencio Varela,28,Buenos Aires,95.0,19.63,19.3,69.62,77,190.0,496433
2023,15,General Las Heras,29,Buenos Aires,95.0,22.15,19.23,66.57,1,751.0,18022
2023,15,General Rodríguez,30,Buenos Aires,95.0,23.34,19.77,66.84,2,367.0,142709
2023,15,General San Martín,31,Buenos Aires,95.0,23.34,19.77,66.84,67,57.0,450518
2023,15,Hurlingham,32,Buenos Aires,95.0,23.34,19.77,66.84,13,36.0,185641
2023,15,Ituzaingó,33,Buenos Aires,95.0,23.34,19.77,66.84,28,38.0,180232
2023,15,José C. Paz,34,Buenos Aires,95.0,23.34,19.77,66.84,12,50.0,326992
2023,15,La Matanza,35,Buenos Aires,95.0,23.34,19.77,66.84,293,327.0,1841247
2023,15,La Plata,37,Buenos Aires,95.0,19.63,19.3,69.62,10,893.0,768547
2023,15,Lanús,36,Buenos Aires,95.0,16.13,20.86,69.31,37,50.0,461267
2023,15,Lomas de Zamora,38,Buenos Aires,95.0,16.13,20.86,69.31,38,89.0,690480
2023,15,Luján,39,Buenos Aires,95.0,23.34,19.77,66.84,1,771.0,111251
2023,15,Malvinas Argentinas,41,Buenos Aires,95.0,23.34,19.77,66.84,22,63.0,350674
2023,15,Merlo,43,Buenos Aires,95.0,23.34,19.77,66.84,83,174.0,582486
2023,15,Moreno,42,Buenos Aires,95.0,23.34,19.77,66.84,45,186.0,576632
2023,15,Morón,44,Buenos Aires,95.0,23.34,19.77,66.84,89,55.0,331183
2023,15,Pilar,45,Buenos Aires,95.0,23.34,19.77,66.84,16,385.0,394754
2023,15,Quilmes,47,Buenos Aires,95.0,19.63,19.3,69.62,97,92.0,633391
2023,15,San Fernando,48,Buenos Aires,95.0,23.34,19.77,66.84,12,993.0,171616
2023,15,San Isidro,49,Buenos Aires,95.0,23.34,19.77,66.84,26,52.0,297282
2023,15,San Miguel,50,Buenos Aires,95.0,23.34,19.77,66.84,13,83.0,328835
2023,15,Tigre,52,Buenos Aires,95.0,23.34,19.77,66.84,18,394.0,446949
2023,15,Tres de Febrero,53,Buenos Aires,95.0,23.34,19.77,66.84,244,45.0,364176
2023,15,Vicente López,54,Buenos Aires,95.0,23.34,19.77,66.84,37,35.0,282280
2023,15,COMUNA 1,1,CABA,72.0,23.34,19.77,66.84,622,17.9,223554
2023,15,COMUNA 10,10,CABA,72.0,23.34,19.77,66.84,212,12.6,173004
2023,15,COMUNA 11,11,CABA,72.0,23.34,19.77,66.84,159,14.1,204601
2023,15,COMUNA 12,12,CABA,72.0,23.34,19.77,66.84,58,15.7,236887
2023,15,COMUNA 13,13,CABA,72.0,23.34,19.77,66.84,47,15.0,264385
2023,15,COMUNA 14,14,CABA,72.0,23.34,19.77,66.84,93,15.9,248635
2023,15,COMUNA 15,15,CABA,72.0,23.34,19.77,66.84,79,14.3,196876
2023,15,COMUNA 2,2,CABA,72.0,23.34,19.77,66.84,26,6.3,161645
2023,15,COMUNA 3,3,CABA,72.0,23.34,19.77,66.84,42,6.4,196240
2023,15,COMUNA 4,4,CABA,72.0,23.34,19.77,66.84,72,22.7,229240
2023,15,COMUNA 5,5,CABA,72.0,23.34,19.77,66.84,36,6.7,194271
2023,15,COMUNA 6,6,CABA,72.0,23.34,19.77,66.84,19,6.9,203043
2023,15,COMUNA 7,7,CABA,72.0,23.34,19.77,66.84,140,12.4,215896
2023,15,COMUNA 8,8,CABA,72.0,23.34,19.77,66.84,127,22.5,204367
2023,15,COMUNA 9,9,CABA,72.0,23.34,19.77,66.84,274,16.6,169063
2023,16,Almirante Brown,16,Buenos Aires,81.0,10.84,18.24,71.27,33,129.0,584827
2023,16,Avellaneda,17,Buenos Aires,81.0,14.51,19.81,70.22,33,56.0,367554
2023,16,Berazategui,18,Buenos Aires,81.0,10.84,18.24,71.27,97,220.0,358712
2023,16,Campana,21,Buenos Aires,81.0,18.55,19.02,68.14,2,986.0,110566
2023,16,Cañuelas,22,Buenos Aires,81.0,10.45,18.03,70.12,2,1186.0,70684
2023,16,Escobar,24,Buenos Aires,81.0,17.38,18.55,69.77,12,301.0,256268
2023,16,Esteban Echeverría,25,Buenos Aires,81.0,10.45,18.03,70.12,29,121.0,338480
2023,16,Ezeiza,27,Buenos Aires,81.0,10.45,18.03,70.12,4,238.0,201511
2023,16,Florencio Varela,28,Buenos Aires,81.0,10.84,18.24,71.27,39,190.0,496433
2023,16,General Las Heras,29,Buenos Aires,81.0,10.45,18.03,70.12,1,751.0,18022
2023,16,General Rodríguez,30,Buenos Aires,81.0,17.38,18.55,69.77,1,367.0,142709
2023,16,General San Martín,31,Buenos Aires,81.0,17.38,18.55,69.77,50,57.0,450518
2023,16,Hurlingham,32,Buenos Aires,81.0,17.38,18.55,69.77,6,36.0,185641
2023,16,Ituzaingó,33,Buenos Aires,81.0,17.38,18.55,69.77,10,38.0,180232
2023,16,José C. Paz,34,Buenos Aires,81.0,17.38,18.55,69.77,3,50.0,326992
2023,16,La Matanza,35,Buenos Aires,81.0,17.38,18.55,69.77,140,327.0,1841247
2023,16,La Plata,37,Buenos Aires,81.0,10.84,18.24,71.27,9,893.0,768547
2023,16,Lanús,36,Buenos Aires,81.0,14.51,19.81,70.22,33,50.0,461267
2023,16,Lomas de Zamora,38,Buenos Aires,81.0,14.51,19.81,70.22,35,89.0,690480
2023,16,Luján,39,Buenos Aires,81.0,17.38,18.55,69.77,1,771.0,111251
2023,16,Malvinas Argentinas,41,Buenos Aires,81.0,17.38,18.55,69.77,26,63.0,350674
2023,16,Merlo,43,Buenos Aires,81.0,17.38,18.55,69.77,41,174.0,582486
